date,code,open,high,low,close,volume
2020-01-02,sz.000100,4.5100,4.6100,4.4500,4.5700,364974144
2020-01-03,sz.000100,4.5900,4.7300,4.5400,4.6500,347712592
2020-01-06,sz.000100,4.5500,4.7100,4.5200,4.6100,324902416
2020-01-07,sz.000100,4.6400,4.6700,4.5000,4.5700,297684128
2020-01-08,sz.000100,4.8100,4.9400,4.6800,4.7200,786213008
2020-01-09,sz.000100,4.8300,4.9200,4.7300,4.7800,428076400
2020-01-10,sz.000100,4.7800,4.8000,4.6000,4.6700,337361520
2020-01-13,sz.000100,4.6700,4.7700,4.6000,4.7700,290935680
2020-01-14,sz.000100,4.7500,5.0000,4.7400,4.8700,436935712
2020-01-15,sz.000100,4.8500,4.8900,4.7600,4.8400,248113827
2020-01-16,sz.000100,4.8600,5.0000,4.8300,4.9100,315144928
2020-01-17,sz.000100,4.9200,4.9700,4.7900,4.8600,235244648
2020-01-20,sz.000100,4.9000,5.2300,4.8600,5.2000,530118240
2020-01-21,sz.000100,5.1300,5.1900,5.0700,5.1000,287497824
2020-01-22,sz.000100,5.0500,5.2000,4.9300,5.1300,343909248
2020-01-23,sz.000100,5.0200,5.2600,4.9500,5.0600,446644640
2020-02-03,sz.000100,4.5500,4.6600,4.5500,4.5500,371557008
2020-02-04,sz.000100,4.5500,5.0000,4.5400,4.9200,610602528
2020-02-05,sz.000100,4.8800,5.0900,4.8400,4.9800,562190064
2020-02-06,sz.000100,4.9500,5.4800,4.9100,5.4800,799706224
2020-02-07,sz.000100,5.5500,5.7900,5.4900,5.6900,783716896
2020-02-10,sz.000100,5.5500,5.7300,5.4800,5.6000,535486848
2020-02-11,sz.000100,5.5900,5.6200,5.4000,5.5000,445642528
2020-02-12,sz.000100,5.4400,5.5700,5.3700,5.5500,478949776
2020-02-13,sz.000100,5.5100,5.7500,5.3600,5.6800,669667936
2020-02-14,sz.000100,5.6200,5.7200,5.5100,5.5600,448426688
2020-02-17,sz.000100,5.6100,5.8300,5.5200,5.7900,535221392
2020-02-18,sz.000100,5.8400,6.2700,5.8000,6.1500,715525840
2020-02-19,sz.000100,6.0800,6.2800,6.0400,6.0900,489966880
2020-02-20,sz.000100,6.1600,6.7000,6.1000,6.7000,696511504
2020-02-21,sz.000100,6.8900,7.0200,6.6100,6.6700,939622064
2020-02-24,sz.000100,6.8000,7.3000,6.6200,7.1700,873684896
2020-02-25,sz.000100,6.9500,7.3700,6.8000,7.3600,1069165648
2020-02-26,sz.000100,7.1700,7.2800,6.6200,6.6500,1056855440
2020-02-27,sz.000100,6.6500,6.7500,6.3500,6.4400,794283920
2020-02-28,sz.000100,6.0800,6.2500,5.8100,5.8800,1158169568
2020-03-02,sz.000100,6.0400,6.4700,6.0400,6.3600,1061958992
2020-03-03,sz.000100,6.4900,6.8100,6.2600,6.4000,973181504
2020-03-04,sz.000100,6.3500,6.3800,5.9600,6.2000,725482240
2020-03-05,sz.000100,6.3900,6.4400,6.0700,6.2500,653124576
2020-03-06,sz.000100,6.0900,6.4400,6.0500,6.3700,677050656
2020-03-09,sz.000100,6.1000,6.2800,5.9000,5.9500,705952336
2020-03-10,sz.000100,5.9200,6.1700,5.6700,6.1700,867318896
2020-03-11,sz.000100,6.1200,6.1200,5.8100,5.8300,749442400
2020-03-12,sz.000100,5.6000,5.6700,5.3900,5.5000,855398576
2020-03-13,sz.000100,5.2300,5.5800,5.1200,5.4600,699230432
2020-03-16,sz.000100,5.4200,5.4200,4.9100,4.9200,854690416
2020-03-17,sz.000100,5.0500,5.1600,4.8200,5.0900,823882496
2020-03-18,sz.000100,5.1000,5.2200,4.9000,4.9000,696795360
2020-03-19,sz.000100,4.9000,5.0800,4.7800,5.0400,693042768
2020-03-20,sz.000100,5.1400,5.1500,4.8600,4.9900,573129520
2020-03-23,sz.000100,4.7300,4.7700,4.4900,4.5800,716414176
2020-03-24,sz.000100,4.7000,4.7100,4.3500,4.6100,702545040
2020-03-25,sz.000100,4.6800,4.8400,4.6600,4.7400,782241232
2020-03-26,sz.000100,4.6800,4.6900,4.5300,4.5400,521019104
2020-03-27,sz.000100,4.6500,4.6700,4.4900,4.4900,427243056
2020-03-30,sz.000100,4.3500,4.3800,4.1800,4.2800,544096016
2020-03-31,sz.000100,4.3300,4.3500,4.1200,4.1400,516777792
2020-04-01,sz.000100,4.1300,4.5500,4.1300,4.3700,966429328
2020-04-02,sz.000100,4.3800,4.5800,4.3400,4.5700,793040768
2020-04-03,sz.000100,4.5100,4.5300,4.3800,4.4000,500955136
2020-04-07,sz.000100,4.5500,4.7300,4.5100,4.6400,732041968
2020-04-08,sz.000100,4.5900,4.7200,4.5600,4.6100,559087424
2020-04-09,sz.000100,4.6500,4.6600,4.5100,4.5600,349687872
2020-04-10,sz.000100,4.5300,4.5400,4.3500,4.4100,375493360
2020-04-13,sz.000100,4.3300,4.4200,4.2600,4.3000,263349730
