date,code,open,high,low,close,volume
2020-01-02,sz.002179,39.4000,40.0900,38.8700,39.4500,10030933
2020-01-03,sz.002179,39.5000,39.9900,39.4100,39.7900,8009222
2020-01-06,sz.002179,40.1000,40.9900,39.6000,40.4600,11270223
2020-01-07,sz.002179,40.6400,40.7500,39.8000,40.0800,8002366
2020-01-08,sz.002179,40.5700,40.8700,39.8000,39.8000,9792015
2020-01-09,sz.002179,39.8000,39.8300,39.1000,39.6800,9784988
2020-01-10,sz.002179,39.7000,39.8000,39.1500,39.4200,6498520
2020-01-13,sz.002179,39.2000,39.5300,38.6600,39.4300,7119564
2020-01-14,sz.002179,39.5900,39.8900,39.1900,39.2700,7214181
2020-01-15,sz.002179,39.2600,39.2800,38.8000,39.0900,5693735
2020-01-16,sz.002179,39.2000,39.2400,38.7500,38.8000,6285781
2020-01-17,sz.002179,38.9600,38.9900,38.4500,38.6200,5499322
2020-01-20,sz.002179,38.7600,38.9700,38.6100,38.8300,5791397
2020-01-21,sz.002179,38.7800,39.3300,38.6100,38.7200,6670053
2020-01-22,sz.002179,38.5400,38.9600,38.2100,38.7300,6319573
2020-01-23,sz.002179,38.7800,38.9400,36.9000,37.3700,10161627
2020-02-03,sz.002179,33.6300,35.3800,33.6300,35.0700,19210324
2020-02-04,sz.002179,35.3600,36.4500,35.1000,35.6800,12268738
2020-02-05,sz.002179,35.6800,36.4900,35.6000,35.9300,7775947
2020-02-06,sz.002179,36.0000,37.0900,35.6100,36.8000,8146545
2020-02-07,sz.002179,36.6600,36.6600,35.8500,36.3300,7605184
2020-02-10,sz.002179,36.2900,36.2900,35.5000,35.8500,9553956
2020-02-11,sz.002179,35.8600,36.4500,35.8600,36.3300,6853087
2020-02-12,sz.002179,36.1500,36.4000,35.9000,36.4000,5193039
2020-02-13,sz.002179,36.3800,36.7700,36.0100,36.0600,7534622
2020-02-14,sz.002179,36.0600,36.3800,35.8000,36.1700,6201519
2020-02-17,sz.002179,36.1100,38.1600,36.0700,37.9500,14722095
2020-02-18,sz.002179,38.0900,39.3900,38.0900,38.9200,14974307
2020-02-19,sz.002179,38.5100,39.3800,38.2100,38.7500,9589406
2020-02-20,sz.002179,38.8000,39.1300,38.2800,38.9400,9766448
2020-02-21,sz.002179,39.2000,39.7700,39.0000,39.6100,10811791
2020-02-24,sz.002179,39.7000,41.4100,39.7000,40.9100,18048878
2020-02-25,sz.002179,40.0000,41.4000,39.8100,40.8900,12358946
2020-02-26,sz.002179,40.4900,41.9200,40.0400,40.8600,14703396
2020-02-27,sz.002179,40.6800,41.3200,40.3500,40.9000,10378585
2020-02-28,sz.002179,39.2000,41.0000,39.0300,39.2900,14009629
2020-03-02,sz.002179,40.0000,40.3000,38.7300,39.2600,14573570
2020-03-03,sz.002179,39.7000,40.7500,39.2000,39.5400,14769962
2020-03-04,sz.002179,39.1000,39.9500,38.7000,39.0100,11965572
2020-03-05,sz.002179,39.5500,39.9800,39.1100,39.4200,8991143
