date,code,open,high,low,close,volume
2020-01-02,sz.300433,14.0000,15.0500,13.8000,14.8200,87000882
2020-01-03,sz.300433,14.8000,15.2500,14.6600,15.1600,78707262
2020-01-06,sz.300433,15.1000,16.1600,15.0500,15.8500,101055357
2020-01-07,sz.300433,15.6000,16.2000,15.5300,15.8800,70779105
2020-01-08,sz.300433,15.7000,15.9100,15.2100,15.2800,70377749
2020-01-09,sz.300433,15.7100,16.1500,15.4500,16.1000,75824490
2020-01-10,sz.300433,16.1900,16.3700,15.8300,16.0500,51118660
2020-01-13,sz.300433,15.9300,17.1200,15.7600,17.0200,73151693
2020-01-14,sz.300433,17.0500,17.1900,16.6000,16.6800,49253147
2020-01-15,sz.300433,16.6000,17.5300,16.4900,17.4000,62579149
2020-01-16,sz.300433,17.4500,17.9700,17.1600,17.8100,66210924
2020-01-17,sz.300433,17.7200,17.8700,17.3000,17.6500,45474585
2020-01-20,sz.300433,19.0000,19.4200,18.5500,19.4200,69336015
2020-01-21,sz.300433,20.3700,20.7800,19.8000,20.1700,116196830
2020-01-22,sz.300433,19.9900,22.0500,19.5600,21.5500,114633986
2020-01-23,sz.300433,21.0000,22.2000,19.9900,20.6800,128621910
2020-02-03,sz.300433,18.6100,18.6100,18.6100,18.6100,22369500
2020-02-04,sz.300433,17.6500,19.7500,17.6500,19.7200,132016954
2020-02-05,sz.300433,19.8500,21.4000,19.5200,20.0100,120840181
2020-02-06,sz.300433,19.5500,20.2800,19.2000,19.9900,98968641
2020-02-07,sz.300433,19.7000,19.7000,18.5000,19.2600,114994149
2020-02-10,sz.300433,18.7300,19.3700,18.4500,19.3000,82611677
2020-02-11,sz.300433,19.8000,20.9300,19.3800,20.6700,128758996
2020-02-12,sz.300433,20.2000,20.9200,20.0300,20.6500,91818409
2020-02-13,sz.300433,20.7200,21.4700,20.4700,20.7900,82153475
2020-02-14,sz.300433,20.5000,21.8800,20.5000,21.4200,88251782
2020-02-17,sz.300433,21.8000,22.5000,21.2200,22.4400,92872689
2020-02-18,sz.300433,22.3000,22.4900,21.9800,22.3500,76381053
2020-02-19,sz.300433,22.1600,22.1700,21.0600,21.2000,94425218
2020-02-20,sz.300433,21.2900,22.0900,20.8900,21.9000,86814645
2020-02-21,sz.300433,21.6700,22.7200,21.5900,22.2500,104675807
2020-02-24,sz.300433,22.0300,22.6400,21.7000,22.6100,104965001
2020-02-25,sz.300433,21.8900,22.4900,20.8500,22.2000,115363192
2020-02-26,sz.300433,21.6000,23.3700,21.2500,21.6600,141525884
2020-02-27,sz.300433,21.9000,22.0400,19.5100,20.1700,123116472
2020-02-28,sz.300433,19.3000,20.6000,19.0100,19.4700,99036944
2020-03-02,sz.300433,20.4000,20.5400,19.3800,19.9900,85132260
2020-03-03,sz.300433,20.6000,21.1800,20.0500,20.2600,85852436
2020-03-04,sz.300433,20.0000,20.1900,18.9800,19.5500,82457895
2020-03-05,sz.300433,20.0200,20.1800,19.2100,19.9100,71757157
2020-03-06,sz.300433,19.4000,19.9500,19.3300,19.5800,44958367
2020-03-09,sz.300433,18.8800,19.3300,17.9200,18.0100,83255867
2020-03-10,sz.300433,18.0100,19.0800,17.8000,18.9000,74914855
2020-03-11,sz.300433,19.2000,19.4400,18.3000,18.3100,59957765
2020-03-12,sz.300433,17.9000,18.6400,17.7300,18.1600,64118828
2020-03-13,sz.300433,17.1300,18.2000,16.7500,17.8000,78750301
2020-03-16,sz.300433,17.7000,17.8600,16.0200,16.0200,122806309
2020-03-17,sz.300433,16.0200,16.3400,14.5100,15.1900,132219230
2020-03-18,sz.300433,15.4200,16.3000,15.0300,15.1400,106915587
2020-03-19,sz.300433,15.5500,15.6200,14.8000,15.3700,98273899
2020-03-20,sz.300433,15.6900,15.7600,15.1600,15.7200,93580081
