date,code,open,high,low,close,volume
2020-01-02,sz.000858,132.0000,133.5000,129.5900,132.0800,30667439
2020-01-03,sz.000858,131.6000,132.0700,129.6100,130.5500,20469248
2020-01-06,sz.000858,130.0000,130.2500,128.5200,129.2000,25936979
2020-01-07,sz.000858,129.5000,131.0700,129.0000,129.3700,22327793
2020-01-08,sz.000858,128.9900,129.7600,128.0500,128.8900,16180218
2020-01-09,sz.000858,129.0000,131.2000,128.2500,130.7700,25549057
2020-01-10,sz.000858,130.5000,134.0500,130.5000,133.6200,42969542
2020-01-13,sz.000858,134.2600,140.0000,134.2500,139.6600,49604194
2020-01-14,sz.000858,140.1000,140.6800,138.2000,138.5600,19907317
2020-01-15,sz.000858,138.5600,142.8100,138.5500,140.8000,23478904
2020-01-16,sz.000858,140.8000,142.0000,139.3000,140.6600,14535988
2020-01-17,sz.000858,141.2600,141.8000,138.3000,138.5500,14847814
2020-01-20,sz.000858,140.5500,140.6600,136.8000,137.5600,16753769
2020-01-21,sz.000858,136.5000,136.5000,132.0100,132.6200,29307308
2020-01-22,sz.000858,130.9900,132.6700,129.7600,131.7000,25753051
2020-01-23,sz.000858,131.7700,131.7700,125.0000,126.1600,41593668
2020-02-03,sz.000858,113.5400,113.5400,113.5400,113.5400,16763900
2020-02-04,sz.000858,109.0000,120.0000,109.0000,114.5000,71021426
2020-02-05,sz.000858,115.9000,119.8000,114.1000,117.5100,38878339
2020-02-06,sz.000858,119.0000,119.9400,116.6000,119.1500,30655105
2020-02-07,sz.000858,119.2500,120.9300,117.6100,120.5800,28011695
2020-02-10,sz.000858,119.5000,122.3300,118.5800,121.1300,22187650
2020-02-11,sz.000858,121.1500,125.5000,121.1500,124.7900,24577382
2020-02-12,sz.000858,124.5000,125.2500,122.7700,124.4900,17511362
2020-02-13,sz.000858,124.8800,126.6600,123.3700,124.1400,17862884
2020-02-14,sz.000858,124.2000,125.8800,122.4500,123.4300,16971973
2020-02-17,sz.000858,123.1800,124.3000,122.5800,124.3000,23816908
2020-02-18,sz.000858,123.8000,124.3000,123.0100,123.3900,12872775
2020-02-19,sz.000858,123.7800,127.1800,122.6800,126.0000,31662776
2020-02-20,sz.000858,127.0000,130.5800,126.8900,130.1500,33466160
2020-02-21,sz.000858,130.0000,131.2000,129.0200,130.0000,20743751
2020-02-24,sz.000858,129.4000,129.4000,126.7000,127.1000,23560124
2020-02-25,sz.000858,124.8000,127.0000,123.8600,125.3000,24063330
2020-02-26,sz.000858,123.8300,126.4200,123.0000,124.1000,21417866
2020-02-27,sz.000858,124.8000,127.7500,124.5000,126.3000,23573167
2020-02-28,sz.000858,124.0000,124.0300,119.0000,120.6000,36601211
2020-03-02,sz.000858,120.1000,123.6000,119.6000,122.6500,26982238
2020-03-03,sz.000858,123.7000,125.8800,123.7000,124.3700,23092324
2020-03-04,sz.000858,124.0000,125.9300,124.0000,125.2700,19757510
2020-03-05,sz.000858,126.5500,134.8800,126.0000,133.2000,56561987
2020-03-06,sz.000858,132.0000,134.8800,130.0000,130.0700,29165822
2020-03-09,sz.000858,128.0000,128.2500,126.0400,126.3000,24454158
2020-03-10,sz.000858,126.3000,131.6300,126.2000,130.7200,31077221
2020-03-11,sz.000858,132.5000,132.8000,129.5000,129.9000,18763487
2020-03-12,sz.000858,126.8800,128.1100,125.8600,126.0400,25266000
2020-03-13,sz.000858,120.0000,125.2200,118.8800,122.6000,35088698
2020-03-16,sz.000858,121.4000,122.4000,114.4100,115.5000,37024247
2020-03-17,sz.000858,114.5000,117.5800,108.5800,112.3600,35297954
2020-03-18,sz.000858,113.2000,115.9700,106.6900,107.5900,40442259
2020-03-19,sz.000858,105.8000,107.0000,98.6300,102.1100,60169789
2020-03-20,sz.000858,104.3200,109.6600,104.2100,108.5100,42206390
2020-03-23,sz.000858,104.0000,106.5000,103.0400,104.5100,32826540
2020-03-24,sz.000858,107.0800,109.8900,106.0400,109.0500,35636342
2020-03-25,sz.000858,113.1000,114.9600,111.8400,114.0000,30947333
2020-03-26,sz.000858,112.9800,116.3000,111.9000,113.8900,20880123
2020-03-27,sz.000858,115.6000,117.8000,115.6000,115.8100,23543496
2020-03-30,sz.000858,112.8200,114.0200,111.7000,113.2300,20580583
2020-03-31,sz.000858,115.0000,116.5900,114.0600,115.2000,18849621
2020-04-01,sz.000858,116.0000,116.9900,114.4400,115.0000,17596852
2020-04-02,sz.000858,114.0000,117.1900,113.5200,117.1900,19153739
2020-04-03,sz.000858,117.7000,119.4700,116.8000,117.5200,17580586
2020-04-07,sz.000858,120.6000,124.5800,120.6000,124.1400,29451150
2020-04-08,sz.000858,124.1400,125.9900,123.4300,125.2800,20113362
2020-04-09,sz.000858,126.6500,127.6000,123.0100,124.9800,15879620
2020-04-10,sz.000858,124.9800,128.8000,124.2000,126.5200,19896089
2020-04-13,sz.000858,125.1500,127.0200,124.2000,125.0000,14606018
2020-04-14,sz.000858,126.6100,128.8800,125.2000,128.4500,19461888
2020-04-15,sz.000858,128.4700,130.2800,127.2100,127.9100,16296718
2020-04-16,sz.000858,127.0100,127.8000,125.5200,126.1000,18825435
2020-04-17,sz.000858,127.1700,129.7000,126.7400,128.8200,23471089
2020-04-20,sz.000858,129.9200,130.4800,128.8800,129.3100,13218834
2020-04-21,sz.000858,128.0800,128.9500,125.0800,126.4700,20552372
2020-04-22,sz.000858,126.5400,130.9900,125.4200,130.3000,26598477
2020-04-23,sz.000858,131.2000,134.3000,130.8000,131.0900,21331870
2020-04-24,sz.000858,131.2400,133.2900,129.3700,131.4000,16773324
2020-04-27,sz.000858,132.5100,133.6200,130.3800,132.7000,15934244
