date,code,open,high,low,close,volume
2020-01-02,sh.600079,13.4200,13.7400,13.4000,13.5900,16872150
2020-01-03,sh.600079,13.6500,14.3000,13.6000,14.1600,25459571
2020-01-06,sh.600079,14.1300,14.9300,13.8000,14.6700,23019532
2020-01-07,sh.600079,14.6700,14.9500,14.5200,14.8000,14058546
2020-01-08,sh.600079,14.7200,14.8500,14.5500,14.7100,9355637
2020-01-09,sh.600079,14.7700,14.9700,14.6100,14.8900,9694553
2020-01-10,sh.600079,14.9600,15.0000,14.7600,14.8700,6632142
2020-01-13,sh.600079,14.5700,14.9700,14.2000,14.9500,16371859
2020-01-14,sh.600079,14.9500,15.1600,14.7300,14.8100,9911082
2020-01-15,sh.600079,14.8000,15.3600,14.6900,14.7100,12865875
2020-01-16,sh.600079,14.7100,15.5300,14.6700,15.1800,15657816
2020-01-17,sh.600079,15.2300,15.3900,14.8800,15.0900,11219979
2020-01-20,sh.600079,15.1400,15.6600,15.1300,15.4700,10258106
2020-01-21,sh.600079,15.6600,15.9300,15.1600,15.5500,12162181
2020-01-22,sh.600079,15.2600,15.9000,14.8200,15.1800,12391154
2020-01-23,sh.600079,14.8400,15.3300,14.5800,14.6700,17195311
2020-02-03,sh.600079,13.2000,14.6500,13.2000,13.7600,29286287
2020-02-04,sh.600079,14.3000,14.6100,13.8500,14.5200,17037223
2020-02-05,sh.600079,15.9700,15.9700,15.5700,15.9700,61414778
2020-02-06,sh.600079,15.9700,17.5700,15.8500,17.5700,85645501
2020-02-07,sh.600079,17.0000,18.3900,15.8700,15.8900,114247520
2020-02-10,sh.600079,15.4200,15.4400,14.7900,15.2100,60784082
2020-02-11,sh.600079,15.0000,15.9000,14.3000,15.9000,52780605
2020-02-12,sh.600079,15.4000,15.7500,15.1300,15.3900,30641947
2020-02-13,sh.600079,15.4000,15.7000,15.1500,15.3900,25677956
2020-02-14,sh.600079,15.5500,15.9000,14.8100,14.9400,25424219
2020-02-17,sh.600079,14.8500,15.1800,14.5200,15.0100,26788462
2020-02-18,sh.600079,14.9600,14.9800,14.5300,14.6500,28944487
2020-02-19,sh.600079,14.7100,14.7300,14.3100,14.3700,19972631
2020-02-20,sh.600079,14.4600,14.7400,14.4100,14.4800,18207595
2020-02-21,sh.600079,14.4500,14.6800,14.3100,14.5700,21225842
2020-02-24,sh.600079,14.5700,14.8300,14.4700,14.5900,19420337
2020-02-25,sh.600079,14.2500,14.7300,14.2000,14.5400,21346238
2020-02-26,sh.600079,14.4900,14.4900,14.1000,14.1200,21040414
2020-02-27,sh.600079,14.1500,14.5600,14.1200,14.2500,16579635
2020-02-28,sh.600079,14.0000,14.2700,13.7100,13.7800,17042432
2020-03-02,sh.600079,13.8400,14.2800,13.8000,14.2800,15771442
2020-03-03,sh.600079,14.3700,14.7700,14.2600,14.6100,26632480
2020-03-04,sh.600079,14.5800,14.5800,14.3000,14.4200,13191207
