date,code,open,high,low,close,volume
2020-01-02,sz.002007,35.0000,35.3800,34.3400,35.2200,19510757
2020-01-03,sz.002007,35.0500,35.4500,34.8200,34.9700,9378732
2020-01-06,sz.002007,34.9400,35.0900,31.6800,32.1800,46628381
2020-01-07,sz.002007,31.9500,32.3000,31.6800,32.3000,37093650
2020-01-08,sz.002007,32.0500,32.5500,32.0000,32.1600,15445418
2020-01-09,sz.002007,32.4500,33.1800,32.2800,32.8900,21872154
2020-01-10,sz.002007,33.0300,33.4500,32.6900,33.2400,16033636
2020-01-13,sz.002007,33.2400,34.3500,33.2400,34.3000,19633308
2020-01-14,sz.002007,34.2800,34.5600,33.8500,34.0500,14001134
2020-01-15,sz.002007,34.0500,34.4000,33.8000,34.2700,8603219
2020-01-16,sz.002007,34.2400,34.4800,33.9100,34.1100,8012050
2020-01-17,sz.002007,34.1100,34.3300,33.7500,34.0800,9007021
2020-01-20,sz.002007,35.6500,35.9700,34.6000,35.4900,31610002
2020-01-21,sz.002007,36.5000,37.9300,36.4000,37.0300,39311935
2020-01-22,sz.002007,37.5200,37.5200,35.5000,35.9700,28635876
2020-01-23,sz.002007,36.7500,37.2800,35.3700,36.0900,34362837
2020-02-03,sz.002007,38.0400,39.3500,34.6400,37.1900,53356315
2020-02-04,sz.002007,36.5000,37.1500,35.0100,36.6000,41549974
2020-02-05,sz.002007,37.5700,40.0700,36.7300,39.1200,61474031
2020-02-06,sz.002007,39.4000,43.0300,39.4000,43.0300,69359487
2020-02-07,sz.002007,43.1100,44.1700,40.2700,41.1000,51510660
2020-02-10,sz.002007,42.1200,43.0000,39.9900,42.1900,50220651
2020-02-11,sz.002007,41.3900,41.6000,40.4700,40.8500,26029229
2020-02-12,sz.002007,41.7800,42.1000,41.0000,41.1700,21229971
2020-02-13,sz.002007,41.1800,42.0400,40.0100,41.4200,29989020
2020-02-14,sz.002007,45.5600,45.5600,42.6100,42.9900,53554312
2020-02-17,sz.002007,42.0000,42.8400,40.9700,42.3100,32628501
2020-02-18,sz.002007,42.3100,42.3600,41.0100,41.1800,25437491
2020-02-19,sz.002007,41.3500,41.4900,39.7200,39.7600,26842396
2020-02-20,sz.002007,39.5500,40.3600,39.5400,40.0700,18865969
2020-02-21,sz.002007,40.0300,40.9500,39.7300,40.7000,23277292
2020-02-24,sz.002007,42.0000,42.5000,41.0300,41.1800,23705643
2020-02-25,sz.002007,41.1500,42.9600,40.5700,42.5900,31968732
2020-02-26,sz.002007,42.0000,42.3300,40.8000,41.2300,25306776
2020-02-27,sz.002007,41.6000,42.0600,40.7300,41.7500,18457242
2020-02-28,sz.002007,40.8000,42.5500,40.7700,41.5000,21058433
2020-03-02,sz.002007,41.5500,42.7500,40.1300,42.3100,21745464
2020-03-03,sz.002007,42.9600,45.6600,42.6000,44.2900,34067348
2020-03-04,sz.002007,44.5000,44.9700,42.7400,43.7000,18819417
2020-03-05,sz.002007,44.0000,45.5000,43.7700,45.0200,20094342
2020-03-06,sz.002007,44.4300,45.3800,44.2200,44.4900,14852596
2020-03-09,sz.002007,44.4900,45.3800,43.1400,43.3200,18481381
2020-03-10,sz.002007,42.3900,43.9100,41.0000,42.8100,21806357
2020-03-11,sz.002007,42.8100,43.5800,42.3100,42.6000,11729593
