date,code,open,high,low,close,volume
2020-01-02,sz.000661,453.0000,453.3200,441.9500,442.4000,2159454
2020-01-03,sz.000661,460.0000,473.3700,456.0900,472.0000,4610905
2020-01-06,sz.000661,470.1100,490.5000,470.0300,475.6300,3534207
2020-01-07,sz.000661,477.7400,490.2700,474.0000,489.7800,2162443
2020-01-08,sz.000661,484.3000,491.0000,480.1000,488.3500,1372558
2020-01-09,sz.000661,490.0000,492.9400,483.1000,488.4000,1748284
2020-01-10,sz.000661,490.8000,500.0800,487.1200,496.0000,2242714
2020-01-13,sz.000661,493.7000,499.9800,491.5000,493.8600,1745281
2020-01-14,sz.000661,492.0000,492.9900,468.0000,468.3000,3896822
2020-01-15,sz.000661,469.7700,490.9900,468.7000,486.7000,2286118
2020-01-16,sz.000661,488.0000,492.0000,478.0100,488.5100,1551885
2020-01-17,sz.000661,491.0000,502.9600,487.6000,493.0000,2118064
2020-01-20,sz.000661,499.4400,515.0000,495.5200,513.1100,1988065
2020-01-21,sz.000661,512.0000,526.0000,506.3200,511.7000,1904955
2020-01-22,sz.000661,513.1000,520.8600,503.4000,517.0000,1791850
2020-01-23,sz.000661,519.9700,523.0000,493.0500,498.0000,2307824
2020-02-03,sz.000661,452.0000,477.9500,448.2000,448.2000,4186384
2020-02-04,sz.000661,455.3100,474.0000,452.3200,471.0000,3430183
2020-02-05,sz.000661,471.9000,473.7000,458.3900,466.5500,3824157
2020-02-06,sz.000661,467.9000,487.4600,462.3000,478.0000,3620728
2020-02-07,sz.000661,477.0000,483.1600,465.7000,472.5100,2585048
2020-02-10,sz.000661,471.6100,471.6100,458.8800,467.2500,2546771
2020-02-11,sz.000661,467.9900,486.6000,465.4800,483.8300,2918121
2020-02-12,sz.000661,482.0000,485.0800,474.0000,483.5000,2234769
2020-02-13,sz.000661,480.2700,480.9800,465.2000,469.3000,2941101
2020-02-14,sz.000661,469.8000,470.3800,458.0100,462.4500,3189150
2020-02-17,sz.000661,460.9900,464.2300,454.1000,463.4400,3890577
2020-02-18,sz.000661,463.7900,470.9900,457.5500,465.3500,3220155
2020-02-19,sz.000661,465.0000,476.0000,456.0000,472.1800,3672294
2020-02-20,sz.000661,475.5100,493.5000,470.1300,490.6200,4214526
2020-02-21,sz.000661,486.2600,493.2400,483.2000,489.0000,2680423
2020-02-24,sz.000661,483.8000,486.9700,469.1900,472.5700,3806478
2020-02-25,sz.000661,465.0000,478.2100,463.5700,472.5800,3024018
2020-02-26,sz.000661,465.5000,475.4600,462.9000,472.0000,2656742
2020-02-27,sz.000661,475.0000,492.4000,470.0100,484.3000,3101875
2020-02-28,sz.000661,482.0600,508.0000,479.0000,484.0000,4557048
2020-03-02,sz.000661,487.0000,496.6800,468.2800,486.0000,3617599
2020-03-03,sz.000661,491.5800,515.0000,487.0900,514.2000,4287445
2020-03-04,sz.000661,513.9000,513.9500,505.1000,512.9200,2165100
2020-03-05,sz.000661,510.0000,534.5000,507.7900,532.1000,3341780
2020-03-06,sz.000661,530.9900,544.4000,525.0000,528.0000,2186683
2020-03-09,sz.000661,519.1100,527.9500,506.7100,511.0900,2835972
2020-03-10,sz.000661,509.9100,519.1400,498.7800,514.3500,2398563
2020-03-11,sz.000661,513.0000,523.0000,510.0800,513.9900,1648496
2020-03-12,sz.000661,507.9000,507.9000,484.0000,486.9900,3046006
2020-03-13,sz.000661,460.0200,490.0000,456.7800,483.9200,2536807
2020-03-16,sz.000661,484.0000,488.6000,451.5000,453.0000,2741076
2020-03-17,sz.000661,458.0800,469.8800,444.2800,460.2100,3404626
2020-03-18,sz.000661,466.0000,478.6000,456.1100,457.0000,2670978
2020-03-19,sz.000661,453.1000,468.0000,434.5000,447.3100,3614235
2020-03-20,sz.000661,455.0000,474.1500,447.5000,463.0000,2596113
2020-03-23,sz.000661,457.0000,469.5000,451.0000,460.1100,1952851
2020-03-24,sz.000661,470.0000,480.6100,467.0000,479.0000,2431078
2020-03-25,sz.000661,490.0000,503.1200,485.1100,502.9000,2774818
2020-03-26,sz.000661,500.0000,515.6000,497.9200,512.9000,2210204
2020-03-27,sz.000661,549.0000,552.6000,528.5000,530.9700,4481454
2020-03-30,sz.000661,530.0000,541.0000,519.8800,531.6600,2455071
2020-03-31,sz.000661,535.5000,549.2000,533.7100,548.0000,2193260
2020-04-01,sz.000661,546.0000,548.6900,529.0000,530.1000,2191520
2020-04-02,sz.000661,531.0100,534.8300,524.0900,534.8300,1902057
2020-04-03,sz.000661,530.1200,544.5000,530.1200,536.7800,1672301
2020-04-07,sz.000661,542.2000,555.5000,541.0000,554.9500,2151034
2020-04-08,sz.000661,551.2800,552.9800,545.0600,549.2600,1351141
2020-04-09,sz.000661,554.5000,572.2700,550.0900,560.3000,2453194
2020-04-10,sz.000661,559.3500,571.6800,545.3800,551.3600,1908693
2020-04-13,sz.000661,551.3500,568.4000,547.0000,561.4000,1328401
2020-04-14,sz.000661,570.0000,570.8800,553.0000,569.0000,1885978
2020-04-15,sz.000661,566.8200,570.5000,558.5800,559.7300,1582798
2020-04-16,sz.000661,555.8000,565.0000,551.5800,562.9500,1179957
2020-04-17,sz.000661,564.4200,565.9400,553.8700,555.1000,1478575
2020-04-20,sz.000661,552.1100,558.9700,545.5600,549.1700,1920816
2020-04-21,sz.000661,549.5000,556.6500,540.0300,546.0000,1845139
2020-04-22,sz.000661,557.0800,595.9600,551.2100,588.6000,4094246
2020-04-23,sz.000661,586.8400,592.6000,579.8800,584.9600,1966924
2020-04-24,sz.000661,585.0000,587.0000,573.0000,575.0000,1608904
2020-04-27,sz.000661,581.0100,611.0000,580.7500,598.2100,2518594
2020-04-28,sz.000661,598.4400,605.7800,593.1000,601.6900,1908339
2020-04-29,sz.000661,600.1000,604.9800,591.4800,593.6300,1280636
2020-04-30,sz.000661,598.1000,598.9900,579.8800,595.8800,2147760
2020-05-06,sz.000661,589.0000,614.6100,585.0000,611.7000,2584636
2020-05-07,sz.000661,610.0000,613.4000,603.2900,610.8000,1506994
2020-05-08,sz.000661,609.0000,619.8800,608.0100,611.6000,1484613
2020-05-11,sz.000661,611.0000,614.7700,601.8000,610.0000,1700517
2020-05-12,sz.000661,608.0000,631.3900,605.0100,627.0000,2069342
2020-05-13,sz.000661,625.3400,644.8800,623.8800,641.0000,1692112
2020-05-14,sz.000661,641.0100,649.4000,637.1000,643.0000,1168545
2020-05-15,sz.000661,645.0300,648.7700,632.5000,641.5000,1602832
2020-05-18,sz.000661,643.3300,665.9800,635.0200,662.0000,2155993
2020-05-19,sz.000661,666.0000,675.5100,658.6000,664.9000,1462974
2020-05-20,sz.000661,665.0000,672.0000,645.6500,650.2000,1999518
2020-05-21,sz.000661,650.1100,668.9800,650.1100,661.8100,1462927
2020-05-22,sz.000661,658.2200,660.2000,642.5500,650.3000,1985742
2020-05-25,sz.000661,649.8800,656.7800,640.0000,652.0000,1471690
2020-05-26,sz.000661,664.0000,680.7000,661.7000,671.0900,1944496
2020-05-27,sz.000661,671.0800,674.9000,650.6500,654.4800,1572352
2020-05-28,sz.000661,654.0000,656.6700,630.8800,649.9300,1846305
2020-05-29,sz.000661,649.1400,666.6000,646.5100,666.0000,1507120
2020-06-01,sz.000661,665.6500,673.8000,659.2700,670.9200,1700297
2020-06-02,sz.000661,664.8700,666.5000,656.2800,662.0000,1283191
2020-06-03,sz.000661,668.9000,681.0800,657.0000,659.2100,2230588
2020-06-04,sz.000661,657.0000,665.9000,649.0300,665.0000,1575333
2020-06-05,sz.000661,666.5300,682.2000,664.1000,680.3900,1864848
2020-06-08,sz.000661,682.2100,683.7800,661.4000,666.4600,2168160
2020-06-09,sz.000661,333.0000,340.1000,331.3600,334.8000,3846656
2020-06-10,sz.000661,335.0800,356.3800,334.8300,354.9800,6876758
2020-06-11,sz.000661,355.8800,359.6900,352.0000,356.5200,4187047
2020-06-12,sz.000661,350.0000,360.0100,350.0000,351.9400,4330574
2020-06-15,sz.000661,355.8800,359.4900,350.0000,354.1800,3712464
2020-06-16,sz.000661,356.2000,365.1500,353.3900,362.6100,4006811
2020-06-17,sz.000661,364.9700,379.8000,361.2500,375.9000,5625369
2020-06-18,sz.000661,373.5000,377.7000,368.8800,376.1000,4001165
2020-06-19,sz.000661,376.1000,388.7000,375.9000,388.2000,5124616
2020-06-22,sz.000661,389.0000,403.7000,388.9900,399.9800,5703018
2020-06-23,sz.000661,401.0600,429.9800,401.0600,423.8800,6763397
2020-06-24,sz.000661,425.0000,430.5400,409.0000,417.6000,7470297
2020-06-29,sz.000661,420.5000,430.0000,417.7000,424.0000,5647601
2020-06-30,sz.000661,428.1400,435.3000,419.0000,435.3000,5121212
2020-07-01,sz.000661,435.3000,450.0000,425.0000,427.8800,7895636
2020-07-02,sz.000661,427.9500,428.7000,402.8800,410.0900,11474664
2020-07-03,sz.000661,406.0000,412.9900,396.0200,409.9500,7489923
2020-07-06,sz.000661,408.0000,408.8000,399.8800,407.2100,8692502
2020-07-07,sz.000661,401.6800,447.9300,397.0100,447.9300,14309292
2020-07-08,sz.000661,450.0000,459.0000,438.0000,443.5000,8431131
2020-07-09,sz.000661,442.0000,459.5000,438.0100,454.5800,7704858
2020-07-10,sz.000661,451.0000,463.3000,445.4700,455.0000,6364319
2020-07-13,sz.000661,455.0100,475.8000,455.0100,473.3100,6838577
2020-07-14,sz.000661,475.0000,488.0800,469.6800,487.0600,7096950
2020-07-15,sz.000661,487.4700,512.8800,487.3000,500.5500,7991165
2020-07-16,sz.000661,500.5500,502.9900,467.0000,470.5000,10686618
2020-07-17,sz.000661,467.0000,490.0000,464.0500,487.1500,7354735
2020-07-20,sz.000661,489.9900,494.7000,464.0000,475.1300,7372000
2020-07-21,sz.000661,471.9000,483.9000,466.0100,479.2600,5347500
2020-07-22,sz.000661,479.0000,497.8000,476.1900,487.7500,5619100
2020-07-23,sz.000661,480.0100,494.0000,476.5700,479.9000,7588077
2020-07-24,sz.000661,479.9800,479.9800,440.9800,447.2200,10003278
2020-07-27,sz.000661,450.0500,457.7000,449.0000,454.2800,5160184
2020-07-28,sz.000661,456.0000,464.0000,448.7300,460.6000,5208695
2020-07-29,sz.000661,461.0000,503.4600,461.0000,503.2200,12172355
2020-07-30,sz.000661,503.5200,513.0500,495.5000,497.9500,8114014
2020-07-31,sz.000661,495.0000,501.9900,485.0100,497.0000,6290992
2020-08-03,sz.000661,507.0000,507.6400,489.8000,496.0200,6448256
2020-08-04,sz.000661,496.0000,513.5000,492.0000,500.0600,6610605
2020-08-05,sz.000661,493.1000,505.0000,487.0000,498.9900,4910803
2020-08-06,sz.000661,497.0000,501.6200,489.0000,491.5400,4831945
2020-08-07,sz.000661,491.0000,498.8000,472.1100,484.1900,5671711
2020-08-10,sz.000661,480.0000,495.0000,469.0000,488.5000,4880499
2020-08-11,sz.000661,485.0200,498.0000,485.0100,486.6700,3816394
2020-08-12,sz.000661,486.8800,489.8000,465.0000,475.8900,5293223
2020-08-13,sz.000661,475.9000,478.4400,448.3000,450.5500,8074433
2020-08-14,sz.000661,448.0000,457.5600,438.6200,452.5100,6896836
2020-08-17,sz.000661,457.8700,457.9800,446.3700,456.9800,4256967
2020-08-18,sz.000661,455.1000,469.0000,453.9000,467.4000,4118346
2020-08-19,sz.000661,466.5000,466.5000,448.2100,448.7000,4624894
2020-08-20,sz.000661,451.0000,459.0100,444.2800,449.0100,4055705
2020-08-21,sz.000661,455.0000,458.1800,442.2000,446.0100,4200224
