date,code,open,high,low,close,volume
2020-04-29,sh.603392,12.6000,12.6000,12.6000,12.6000,128886
2020-04-30,sh.603392,13.8600,13.8600,13.8600,13.8600,44138
2020-05-06,sh.603392,15.2500,15.2500,15.2500,15.2500,33389
2020-05-07,sh.603392,16.7800,16.7800,16.7800,16.7800,29241
2020-05-08,sh.603392,18.4600,18.4600,18.4600,18.4600,40705
2020-05-11,sh.603392,20.3100,20.3100,20.3100,20.3100,73088
2020-05-12,sh.603392,22.3400,22.3400,22.3400,22.3400,70095
2020-05-13,sh.603392,24.5700,24.5700,24.5700,24.5700,110080
2020-05-14,sh.603392,27.0300,27.0300,27.0300,27.0300,63740
2020-05-15,sh.603392,29.7300,29.7300,29.7300,29.7300,132081
2020-05-18,sh.603392,32.7000,32.7000,32.7000,32.7000,74534
2020-05-19,sh.603392,35.9700,35.9700,35.9700,35.9700,81717
2020-05-20,sh.603392,39.5700,39.5700,39.5700,39.5700,121727
2020-05-21,sh.603392,43.5300,43.5300,43.5300,43.5300,71727
2020-05-22,sh.603392,47.8800,47.8800,47.8800,47.8800,277050
2020-05-25,sh.603392,52.6700,52.6700,52.6700,52.6700,212785
2020-05-26,sh.603392,57.9400,57.9400,57.9400,57.9400,173014
2020-05-27,sh.603392,63.7300,63.7300,63.7300,63.7300,185499
2020-05-28,sh.603392,70.1000,70.1000,70.1000,70.1000,160090
2020-05-29,sh.603392,77.1100,77.1100,77.1100,77.1100,278555
2020-06-01,sh.603392,84.8200,84.8200,84.8200,84.8200,113205
2020-06-02,sh.603392,93.3000,93.3000,93.3000,93.3000,322492
2020-06-03,sh.603392,102.6300,102.6300,102.6300,102.6300,268481
2020-06-04,sh.603392,112.8900,112.8900,112.8900,112.8900,294719
2020-06-05,sh.603392,124.1800,124.1800,124.1800,124.1800,4069795
2020-06-08,sh.603392,136.6000,136.6000,136.6000,136.6000,1450726
2020-06-09,sh.603392,144.0200,150.1300,130.5000,145.0000,35831331
2020-06-10,sh.603392,136.0000,137.6000,131.5000,133.0600,16197960
2020-06-11,sh.603392,137.5000,143.6000,135.7000,139.7000,14905502
2020-06-12,sh.603392,141.3000,153.6700,140.1300,153.6700,9044461
2020-06-15,sh.603392,163.0000,169.0400,155.0100,169.0400,13767636
2020-06-16,sh.603392,162.0000,165.5600,155.0000,162.8500,11105855
2020-06-17,sh.603392,163.8000,170.0000,159.2100,164.9500,9111778
2020-06-18,sh.603392,161.5400,162.9800,153.8800,158.3000,7434463
2020-06-19,sh.603392,157.6600,161.4800,156.2500,159.5900,6121008
2020-06-22,sh.603392,158.0000,159.5000,153.2000,158.3000,5358369
2020-06-23,sh.603392,157.7700,157.9500,147.6600,150.3900,7235816
2020-06-24,sh.603392,150.8800,159.4400,150.8800,154.2900,5276545
2020-06-29,sh.603392,156.8800,168.8000,152.0000,166.6500,7089139
2020-06-30,sh.603392,166.8900,175.0000,162.0000,165.0000,6675519
2020-07-01,sh.603392,166.6100,172.3300,164.9000,169.0600,5574243
2020-07-02,sh.603392,169.0000,169.5000,162.5000,165.1400,4979347
2020-07-03,sh.603392,163.5000,164.0000,156.0000,160.1000,4065553
2020-07-06,sh.603392,159.4500,166.8000,156.9900,164.7900,5055577
2020-07-07,sh.603392,160.8600,176.3300,160.8600,171.5000,6188968
2020-07-08,sh.603392,172.0000,174.9500,166.8800,173.0000,4565663
2020-07-09,sh.603392,170.9600,190.3000,170.0900,190.3000,6882595
2020-07-10,sh.603392,188.4000,204.8300,187.2500,202.0000,6138512
2020-07-13,sh.603392,208.1200,222.2000,201.0000,222.2000,4085714
2020-07-14,sh.603392,232.0000,239.0000,222.2000,233.1300,6568072
2020-07-15,sh.603392,223.8800,239.9900,215.0000,216.1200,6430338
2020-07-16,sh.603392,211.8900,213.9500,197.0000,200.0000,6013695
2020-07-17,sh.603392,202.4600,220.0000,195.5700,220.0000,5920255
2020-07-20,sh.603392,217.9900,223.2000,198.0000,201.0200,6376622
